ax,ay,az,gx,gy,gz
11.364,-1.127,0.229,0.592,0.078,-0.933
10.744,-0.556,0.184,0.604,0.164,-1.0
10.743,-0.026,0.42,0.602,0.255,-1.079
10.405,0.612,0.772,0.662,0.46,-1.175
9.937,1.457,1.154,0.741,0.562,-1.295
9.674,2.397,1.59,0.869,0.756,-1.401
9.819,3.474,2.012,1.024,0.672,-1.523
9.763,4.681,2.294,1.228,0.663,-1.594
9.638,5.838,2.323,1.372,0.565,-1.624
9.485,6.85,2.516,1.476,0.623,-1.599
