ax,ay,az,gx,gy,gz
4.338,9.435,-0.726,0.556,1.713,-0.448
4.313,9.377,-0.817,0.381,1.821,-0.401
3.948,9.621,-1.073,0.142,1.85,-0.32
4.064,9.371,-1.444,-0.102,1.668,-0.236
4.599,9.183,-1.869,-0.326,1.114,-0.067
4.505,9.099,-2.227,-0.454,0.642,0.088
4.698,8.751,-2.754,-0.479,0.21,0.136
4.868,8.367,-3.397,-0.385,0.041,0.151
4.799,8.408,-3.57,-0.212,0.05,0.13
4.782,8.565,-3.448,0.006,0.221,0.067
4.635,8.662,-3.216,0.223,0.442,-0.044
4.431,8.893,-2.736,0.456,0.887,-0.142
4.573,8.968,-2.004,0.607,1.1,-0.236
4.618,9.067,-1.579,0.669,1.298,-0.286
4.888,9.081,-1.35,0.653,1.443,-0.323
