ax,ay,az,gx,gy,gz
5.276,8.554,-3.259,-0.135,1.232,-0.172
5.414,8.604,-3.276,-0.051,1.144,0.002
5.63,8.851,-3.022,0.041,0.994,0.12
5.629,8.859,-2.572,0.122,0.771,0.216
5.474,8.786,-2.164,0.125,0.399,0.284
5.067,9.147,-1.838,0.113,0.202,0.295
4.876,9.201,-1.444,0.109,0.24,0.271
4.817,9.118,-1.151,0.081,0.338,0.209
4.866,9.094,-0.986,0.031,0.411,0.063
4.868,8.927,-0.836,-0.035,0.512,-0.118
5.037,8.831,-0.763,-0.124,0.566,-0.3
5.223,8.893,-0.732,-0.21,0.498,-0.485
5.243,8.992,-0.803,-0.266,0.422,-0.644
5.234,9.047,-0.938,-0.288,0.433,-0.733
5.364,9.508,-1.05,-0.277,0.458,-0.764
