ax,ay,az,gx,gy,gz
7.827,8.242,-1.314,-0.332,-1.058,0.137
7.851,7.936,-1.671,-0.396,-1.149,0.362
7.798,7.958,-1.895,-0.439,-1.341,0.539
7.631,8.038,-2.265,-0.423,-1.588,0.654
7.353,8.174,-2.432,-0.361,-1.712,0.707
7.037,8.065,-2.819,-0.287,-1.717,0.721
6.891,7.821,-3.069,-0.183,-1.547,0.699
6.842,7.541,-3.442,-0.069,-1.338,0.64
7.016,7.309,-3.775,0.046,-1.051,0.579
7.224,6.95,-4.164,0.105,-0.876,0.573
7.411,6.71,-4.4,0.139,-0.787,0.639
7.458,6.567,-4.73,0.147,-0.744,0.727
7.516,6.227,-5.003,0.142,-0.694,0.816
7.461,5.763,-5.277,0.11,-0.695,0.859
7.524,5.245,-5.451,0.079,-0.686,0.862
